day,sentiment_mean,sentiment_std,subjectivity_mean,subjectivity_std,counting
2025-11-11,-0.5911550020314024,1.0,-0.7700464557309207,1.0,1.0
2025-11-17,-1.0109928107143893,1.0,0.07817118411789131,1.0,1.0
2025-11-18,-0.14911922074903258,1.0,0.32102528538745007,1.0,1.0
2025-11-19,-0.746641734947094,1.0,0.9180490319013309,1.0,1.0
2025-11-20,1.5510153115154093,1.085345610689441,0.9056160298924892,0.6040854236184849,3.0
2025-11-21,1.256287793036675,0.39185461305443964,-0.49444775694370313,0.13813666374009242,2.0
2025-11-22,0.20550108690493754,0.7277885766735893,-0.1480284848579253,0.2756602995617113,3.0
2025-11-23,-0.047882364834215825,1.0,0.7740438437377982,1.0,1.0
2025-11-24,-0.05005234905613252,0.4243588016842112,-0.29156830227475006,1.3140143213586584,8.0
2025-11-25,0.47801641212148654,1.2651385396116936,0.17857444402715605,1.2604895406147318,6.0
2025-11-26,-0.39550000123050694,0.6676672753694968,-1.1482605938177821,1.4953931772327433,3.0
2025-11-27,0.15448443908143616,0.6949767833378314,-0.45493273200434814,0.6870784088936547,4.0
2025-11-29,1.3870409381405495,0.09792433073586258,0.2725409236909909,0.8026811688028771,2.0
2025-11-30,-0.5133907857406571,1.0,0.2167077363295929,1.0,1.0
2025-12-01,0.8095940246546856,1.9164803462044049,0.16581930463555283,1.073915616825291,3.0
2025-12-02,0.005363876604268003,1.296963487302114,0.5029433874542069,1.7804800054439882,5.0
2025-12-03,-0.0702632369769489,0.7604582554763423,-0.49384545361801796,0.6183031173852964,12.0
2025-12-04,-0.2761805750220087,0.7423691660615739,0.6464061097512407,0.9624755847314889,3.0
2025-12-05,0.3146064851713969,0.7336691442380218,0.363991357517211,1.3992689197925339,5.0
2025-12-06,0.33914802099526553,1.1400464983385745,-0.7509274083193933,1.2704826094803499,2.0
2025-12-07,1.248949719374644,1.0262518180573277,-0.3287799380039813,0.9673563381720952,2.0
2025-12-08,-0.5719658747785497,0.8411172554850962,-0.49794560094997964,0.8480502351642161,3.0
2025-12-09,0.06658566433554858,0.7273120212300865,-0.4923329194976756,0.44762747718194695,2.0
2025-12-10,0.2169455264300924,0.7235437606597009,-0.07754103531397585,0.567871888184001,5.0
2025-12-12,1.192952415941624,2.2638835864197886,0.985259084939584,1.2330175541436266,3.0
2025-12-13,-0.23916665819444285,0.8436483759110531,-0.8429615231790669,0.3074990427434217,3.0
2025-12-14,0.9327787571090208,0.7053569151004572,-0.5475980311837971,0.7732255109968936,2.0
2025-12-15,0.03414808772109318,0.6721894713428065,-0.3287995571642224,0.771463812832394,2.0
2025-12-16,-0.048664783827648224,1.0477888091026788,-0.10064606259743036,0.8495755982851577,16.0
2025-12-17,-0.9466463960846356,1.107483837309266,0.48737001297941823,0.39058380193838155,3.0
2025-12-18,0.5490629942488241,0.7018260931913857,-0.5081473193736865,0.8259868986764677,5.0
2025-12-19,0.13254714187222127,0.8270340912753068,-0.510877168116162,0.7096631300103546,7.0
2025-12-20,0.6984740936601537,1.1210140428679654,0.5011323734911067,0.6885242112907295,5.0
2025-12-21,-1.3807682500551837,1.0984560153844023,0.5965121816057567,0.6036997569560908,3.0
2025-12-22,-0.033371684729973254,0.6408312366545382,-0.1554478570848905,0.8139192686509263,12.0
2025-12-23,-0.4448860680950316,1.7860910578978564,0.9297019407077028,0.8536075445629324,5.0
2025-12-24,0.023824076005454647,0.42534000312306824,-1.1804362557034984,0.5453657369271405,3.0
2025-12-25,-0.404989929301254,0.8073107515569065,0.7037898082627023,0.40431220818620467,4.0
2025-12-26,-0.6065323917704875,0.8449965835694238,0.8252725421806939,0.4655249181026207,5.0
2025-12-29,-1.5553650206245184,1.0,-0.07591359938995972,1.0,1.0
2025-12-30,-0.5399431304258129,1.2873176202392422,-0.07523014032790827,1.6369061833896719,5.0
2025-12-31,0.02139589663016131,0.6337150596805483,-0.09419070372229849,0.015524274912695616,2.0
2026-01-01,-1.5429694026955376,1.0,1.1247932589733836,1.0,1.0
2026-01-02,-0.0020102706513539146,0.2235822985531058,-0.7147342247085032,1.7734696915426804,3.0
2026-01-03,-1.0000813525908787,0.8654827358485813,0.7902741765000233,0.2908118299252905,2.0
2026-01-04,-0.4960926607468966,0.4241379824283079,0.6566058532901442,1.022564134663591,4.0
2026-01-05,-0.46587427407395393,1.3644893686656758,0.1802484186683729,1.3288812759278548,5.0
2026-01-06,-0.09019124513230947,0.5092907013983614,-1.1285442699781494,0.2127518981116945,3.0
2026-01-07,-0.011334272770031554,1.053342969211755,-0.02302700122052044,1.0196447163665487,9.0
2026-01-08,0.2695801391446206,0.6078738909878347,-0.1998265037394541,0.5947348802679507,9.0
2026-01-09,0.33166416444493163,0.8101548297092608,-0.21280382869620684,1.6015805286112896,4.0
2026-01-10,-0.27222622592068774,0.32911313953296367,0.5206202794651044,0.05758935162175593,3.0
2026-01-11,-0.44201493317505036,1.2366402091730113,0.8693961508504402,1.599339710827261,4.0
2026-01-12,-0.4356515360542197,0.6385524767951837,0.48534894265350265,0.9397779022827049,3.0
2026-01-13,-0.29436696697781894,0.6503494365766237,0.0674463831050951,1.0072599133686353,4.0
2026-01-14,0.9105472627664852,0.7351207977998689,0.18788115809381906,0.6940723325374024,9.0
2026-01-16,0.6933745016097212,1.130045073793788,-0.6925396322429054,0.4753247282276612,2.0
2026-01-17,0.5540603828245836,0.9417433301418247,0.16991503200488242,0.6509891293072493,5.0
2026-01-18,-0.06848619743949044,1.0,0.5284149788059208,1.0,1.0
2026-01-19,-0.4223566290950738,0.6262034124741619,-0.33359610680324703,0.7332855348025042,13.0
2026-01-20,-0.7293793055355835,1.4742839773052694,0.5448527155930587,0.9394968028651938,11.0
2026-01-21,-0.6031318016533781,1.2722130963242368,0.1292084576622243,0.9840852517669629,12.0
2026-01-22,0.1264256233806248,0.6567518871938084,0.024301594264750353,0.75618282006506,12.0
2026-01-23,-0.03190179099750982,1.2018067318674794,-0.08634408430374273,0.7538370515928569,6.0
2026-01-24,-0.5332447126179771,0.9393508882692132,-0.18954274422885273,0.13282703753884897,2.0
2026-01-25,0.6686803335855518,0.5991716415212895,-0.24482834970959058,0.9688249972230818,4.0
2026-01-26,-0.7964124107509876,1.3061940868798747,0.6350973768785328,0.4657598535050355,4.0
2026-01-27,-0.19760771849768477,1.0267977400605932,-0.326517154413822,0.33412198027306156,3.0
2026-01-28,-0.3399770262009059,1.4328584332998227,-0.027473704793799156,1.2631174192640442,9.0
2026-01-29,0.05872081587821479,0.6822252953344831,-0.06829672234906935,0.7119244136501647,13.0
2026-01-30,-1.1106188605472045,0.9203747493867098,0.7281612749560048,1.0177381281203404,7.0
2026-01-31,-0.8519627885579518,1.0,-0.4699474156310792,1.0,1.0
2026-02-01,0.02675345119761797,0.03092607624023678,-0.1704166804707425,0.08566174080981465,2.0
2026-02-02,0.566195065107485,0.8721413102591684,-0.08736983160380422,0.7297652081053364,7.0
2026-02-03,0.16442261972605335,0.7131735697859061,-0.35463066972063806,0.7390431966948433,6.0
2026-02-04,0.4899975810048667,1.5306642334974532,0.015092830631623755,0.8104833723630293,3.0
2026-02-05,-0.3081395413630398,0.7330613250453292,-0.21538747392775842,0.29348624688240765,2.0
2026-02-06,-2.268034234035933,1.3085813410713278,1.9154029824219703,0.736995551673872,2.0
2026-02-07,0.06626596064020764,0.7231140486377092,-0.7256141207701297,1.0121824162807758,4.0
2026-02-08,-1.0681229370308536,1.0,-1.005779417923576,1.0,1.0
2026-02-09,-0.7834590922110615,1.0,-0.4229800275604402,1.0,1.0
2026-02-10,0.02561755738707641,1.2079200177825768,-0.12100346443692091,0.5220863032559033,4.0
2026-02-11,-0.387998090634917,0.21551242483431984,-0.27953978005369146,0.6650543403069344,3.0
2026-02-12,-0.5128773058118549,0.998029294954118,-0.18612605236479837,0.9652648369548776,6.0
2026-02-13,-0.6492056072279528,0.9025022306086224,-0.15300342944795056,1.2496921345555627,7.0
2026-02-14,-0.8445263429627721,0.7985369511405104,0.11760750149173287,0.6203974511675627,10.0
